iso_code,date,value,indicator
MEX,1998-01-01,21.4,Stunting (%)
MEX,2006-01-01,15.5,Stunting (%)
MEX,2012-01-01,13.6,Stunting (%)
MEX,2015-01-01,12.4,Stunting (%)
MEX,2016-01-01,10.0,Stunting (%)
MEX,2019-01-01,14.1,Stunting (%)
MHL,2017-01-01,34.8,Stunting (%)
MKD,1999-01-01,8.0,Stunting (%)
MKD,2005-01-01,11.3,Stunting (%)
MKD,2011-01-01,4.9,Stunting (%)
MKD,2019-01-01,4.3,Stunting (%)
MLI,1987-01-01,35.8,Stunting (%)
MLI,1996-01-01,39.9,Stunting (%)
MLI,2001-01-01,42.5,Stunting (%)
MLI,2006-01-01,37.6,Stunting (%)
MLI,2010-01-01,27.8,Stunting (%)
MLI,2011-01-01,27.9,Stunting (%)
MLI,2014-01-01,28.1,Stunting (%)
MLI,2015-01-01,30.4,Stunting (%)
MLI,2016-01-01,26.4,Stunting (%)
MLI,2017-01-01,24.6,Stunting (%)
MLI,2018-01-01,26.9,Stunting (%)
MLI,2019-01-01,26.4,Stunting (%)
MMR,1991-01-01,53.6,Stunting (%)
MMR,1994-01-01,58.7,Stunting (%)
MMR,1997-01-01,55.4,Stunting (%)
MMR,2000-01-01,40.8,Stunting (%)
MMR,2003-01-01,42.7,Stunting (%)
MMR,2009-01-01,35.1,Stunting (%)
MMR,2016-01-01,29.4,Stunting (%)
MMR,2018-01-01,26.7,Stunting (%)
MNE,2005-01-01,7.9,Stunting (%)
MNE,2013-01-01,9.4,Stunting (%)
MNE,2018-01-01,7.2,Stunting (%)
MNG,1992-01-01,33.1,Stunting (%)
MNG,1999-01-01,30.1,Stunting (%)
MNG,2000-01-01,29.8,Stunting (%)
MNG,2004-01-01,23.5,Stunting (%)
MNG,2005-01-01,27.5,Stunting (%)
MNG,2010-01-01,15.3,Stunting (%)
MNG,2013-01-01,10.8,Stunting (%)
MNG,2016-01-01,7.3,Stunting (%)
MNG,2018-01-01,9.4,Stunting (%)
MOZ,1995-01-01,59.9,Stunting (%)
MOZ,1997-01-01,48.7,Stunting (%)
MOZ,2001-01-01,50.7,Stunting (%)
MOZ,2003-01-01,46.9,Stunting (%)
MOZ,2008-01-01,43.5,Stunting (%)
MOZ,2011-01-01,42.9,Stunting (%)
MOZ,2015-01-01,42.3,Stunting (%)
MRT,1988-01-01,40.2,Stunting (%)
MRT,1996-01-01,49.8,Stunting (%)
MRT,2000-01-01,38.6,Stunting (%)
MRT,2007-01-01,31.5,Stunting (%)
MRT,2008-01-01,23.6,Stunting (%)
MRT,2011-01-01,29.7,Stunting (%)
MRT,2012-01-01,23.2,Stunting (%)
MRT,2015-01-01,27.9,Stunting (%)
MRT,2018-01-01,22.8,Stunting (%)
MUS,1985-01-01,27.3,Stunting (%)
MUS,1995-01-01,13.6,Stunting (%)
MWI,1992-01-01,55.4,Stunting (%)
MWI,1995-01-01,53.8,Stunting (%)
MWI,1998-01-01,62.3,Stunting (%)
MWI,2000-01-01,54.7,Stunting (%)
MWI,2002-01-01,58.3,Stunting (%)
MWI,2004-01-01,52.5,Stunting (%)
MWI,2006-01-01,53.1,Stunting (%)
MWI,2009-01-01,48.8,Stunting (%)
MWI,2010-01-01,47.3,Stunting (%)
MWI,2014-01-01,42.4,Stunting (%)
MWI,2015-01-01,37.4,Stunting (%)
MWI,2016-01-01,38.3,Stunting (%)
MWI,2017-01-01,39.3,Stunting (%)
MWI,2018-01-01,39.0,Stunting (%)
MWI,2019-01-01,40.9,Stunting (%)
MYS,1999-01-01,20.7,Stunting (%)
MYS,2006-01-01,17.5,Stunting (%)
MYS,2015-01-01,17.7,Stunting (%)
MYS,2016-01-01,20.7,Stunting (%)
MYS,2019-01-01,21.8,Stunting (%)
NAM,1992-01-01,35.6,Stunting (%)
NAM,2000-01-01,29.3,Stunting (%)
NAM,2007-01-01,29.2,Stunting (%)
NAM,2013-01-01,22.7,Stunting (%)
NER,1998-01-01,50.7,Stunting (%)
NER,2000-01-01,53.5,Stunting (%)
NER,2006-01-01,51.0,Stunting (%)
NER,2007-01-01,49.2,Stunting (%)
NER,2008-01-01,43.8,Stunting (%)
NER,2009-01-01,45.5,Stunting (%)
NER,2010-01-01,47.4,Stunting (%)
NER,2011-01-01,50.9,Stunting (%)
NER,2012-01-01,39.9,Stunting (%)
NER,2013-01-01,42.5,Stunting (%)
NER,2014-01-01,42.2,Stunting (%)
NER,2015-01-01,46.4,Stunting (%)
NER,2016-01-01,41.3,Stunting (%)
NER,2018-01-01,48.5,Stunting (%)
NER,2019-01-01,47.1,Stunting (%)
NGA,1990-01-01,48.7,Stunting (%)
NGA,1993-01-01,43.8,Stunting (%)
NGA,2003-01-01,42.5,Stunting (%)
NGA,2011-01-01,35.8,Stunting (%)
NGA,2014-01-01,33.6,Stunting (%)
NGA,2015-01-01,33.0,Stunting (%)
NGA,2016-01-01,43.6,Stunting (%)
NGA,2018-01-01,36.8,Stunting (%)
NGA,2020-01-01,31.5,Stunting (%)
NIC,1993-01-01,29.6,Stunting (%)
NIC,1998-01-01,30.5,Stunting (%)
NIC,2001-01-01,25.1,Stunting (%)
NIC,2004-01-01,18.8,Stunting (%)
NIC,2007-01-01,23.1,Stunting (%)
NIC,2012-01-01,17.3,Stunting (%)
NLD,1996-01-01,1.3,Stunting (%)
NLD,2009-01-01,1.5,Stunting (%)
NPL,1995-01-01,68.2,Stunting (%)
NPL,1996-01-01,65.7,Stunting (%)
NPL,1998-01-01,61.1,Stunting (%)
NPL,2001-01-01,56.1,Stunting (%)
NPL,2006-01-01,49.1,Stunting (%)
NPL,2011-01-01,40.1,Stunting (%)
NPL,2014-01-01,37.1,Stunting (%)
NPL,2016-01-01,36.1,Stunting (%)
NPL,2019-01-01,31.5,Stunting (%)
NRU,2007-01-01,24.0,Stunting (%)
OMN,1991-01-01,24.2,Stunting (%)
OMN,1994-01-01,21.1,Stunting (%)
OMN,1999-01-01,15.8,Stunting (%)
OMN,2009-01-01,9.8,Stunting (%)
OMN,2014-01-01,14.1,Stunting (%)
OMN,2017-01-01,11.4,Stunting (%)
PAK,1986-01-01,62.5,Stunting (%)
PAK,1991-01-01,53.9,Stunting (%)
PAK,1992-01-01,42.7,Stunting (%)
PAK,2001-01-01,41.4,Stunting (%)
PAK,2011-01-01,43.6,Stunting (%)
PAK,2013-01-01,45.0,Stunting (%)
PAK,2018-01-01,37.6,Stunting (%)
PAN,1997-01-01,16.8,Stunting (%)
PAN,2003-01-01,23.7,Stunting (%)
PAN,2008-01-01,19.0,Stunting (%)
PAN,2019-01-01,15.8,Stunting (%)
PER,1996-01-01,31.6,Stunting (%)
PER,2000-01-01,31.3,Stunting (%)
PER,2005-01-01,29.2,Stunting (%)
PER,2007-01-01,28.0,Stunting (%)
PER,2009-01-01,23.9,Stunting (%)
PER,2010-01-01,23.3,Stunting (%)
PER,2011-01-01,19.5,Stunting (%)
PER,2012-01-01,18.4,Stunting (%)
PER,2013-01-01,17.6,Stunting (%)
PER,2014-01-01,14.8,Stunting (%)
PER,2015-01-01,14.7,Stunting (%)
PER,2016-01-01,13.1,Stunting (%)
PER,2017-01-01,12.8,Stunting (%)
PER,2018-01-01,12.2,Stunting (%)
PER,2019-01-01,12.2,Stunting (%)
PHL,1987-01-01,44.7,Stunting (%)
PHL,1990-01-01,43.3,Stunting (%)
PHL,1992-01-01,40.9,Stunting (%)
PHL,1993-01-01,38.9,Stunting (%)
PHL,1998-01-01,38.3,Stunting (%)
PHL,2003-01-01,33.8,Stunting (%)
PHL,2008-01-01,32.0,Stunting (%)
PHL,2011-01-01,33.4,Stunting (%)
PHL,2013-01-01,30.0,Stunting (%)
PHL,2015-01-01,33.1,Stunting (%)
PHL,2018-01-01,30.3,Stunting (%)
PNG,1983-01-01,46.0,Stunting (%)
PNG,2005-01-01,43.9,Stunting (%)
PNG,2010-01-01,49.5,Stunting (%)
POL,2009-01-01,2.9,Stunting (%)
POL,2011-01-01,0.8,Stunting (%)
POL,2014-01-01,2.6,Stunting (%)
PRK,1998-01-01,63.9,Stunting (%)
PRK,2000-01-01,51.0,Stunting (%)
PRK,2002-01-01,44.7,Stunting (%)
PRK,2004-01-01,43.1,Stunting (%)
PRK,2009-01-01,32.4,Stunting (%)
PRK,2012-01-01,27.9,Stunting (%)
PRK,2017-01-01,19.1,Stunting (%)
PRT,2016-01-01,3.2,Stunting (%)
PRY,1990-01-01,18.3,Stunting (%)
PRY,2005-01-01,17.5,Stunting (%)
PRY,2012-01-01,10.7,Stunting (%)
PRY,2016-01-01,5.6,Stunting (%)
PSE,1996-01-01,7.8,Stunting (%)
PSE,2000-01-01,10.7,Stunting (%)
PSE,2004-01-01,10.5,Stunting (%)
PSE,2006-01-01,13.6,Stunting (%)
PSE,2010-01-01,10.9,Stunting (%)
PSE,2014-01-01,7.4,Stunting (%)
PSE,2020-01-01,8.7,Stunting (%)
QAT,1995-01-01,11.6,Stunting (%)
ROU,1991-01-01,11.2,Stunting (%)
ROU,1999-01-01,15.3,Stunting (%)
ROU,2000-01-01,12.8,Stunting (%)
ROU,2001-01-01,14.0,Stunting (%)
ROU,2002-01-01,12.8,Stunting (%)
RWA,1992-01-01,56.8,Stunting (%)
RWA,1996-01-01,45.4,Stunting (%)
RWA,2000-01-01,47.9,Stunting (%)
RWA,2005-01-01,51.4,Stunting (%)
RWA,2009-01-01,46.6,Stunting (%)
RWA,2010-01-01,44.3,Stunting (%)
RWA,2012-01-01,43.8,Stunting (%)
RWA,2015-01-01,36.9,Stunting (%)
RWA,2018-01-01,34.8,Stunting (%)
RWA,2020-01-01,33.1,Stunting (%)
SAU,1994-01-01,21.4,Stunting (%)
SAU,2004-01-01,9.3,Stunting (%)
SDN,2006-01-01,38.3,Stunting (%)
SDN,2010-01-01,34.1,Stunting (%)
SDN,2014-01-01,38.2,Stunting (%)
SEN,1986-01-01,26.5,Stunting (%)
SEN,1991-01-01,34.4,Stunting (%)
SEN,1993-01-01,29.8,Stunting (%)
SEN,1996-01-01,28.8,Stunting (%)
SEN,2000-01-01,26.0,Stunting (%)
SEN,2005-01-01,19.9,Stunting (%)
SEN,2011-01-01,26.7,Stunting (%)
SEN,2012-01-01,15.5,Stunting (%)
SEN,2013-01-01,18.8,Stunting (%)
SEN,2014-01-01,18.8,Stunting (%)
SEN,2015-01-01,20.7,Stunting (%)
SEN,2016-01-01,17.1,Stunting (%)
SEN,2017-01-01,16.5,Stunting (%)
SEN,2018-01-01,18.8,Stunting (%)
SEN,2019-01-01,17.9,Stunting (%)
SGP,2000-01-01,4.4,Stunting (%)
SLB,1989-01-01,33.7,Stunting (%)
SLB,2007-01-01,32.8,Stunting (%)
SLB,2015-01-01,31.7,Stunting (%)
SLE,1989-01-01,41.4,Stunting (%)
SLE,1990-01-01,40.9,Stunting (%)
SLE,2000-01-01,35.5,Stunting (%)
SLE,2005-01-01,45.0,Stunting (%)
SLE,2010-01-01,32.7,Stunting (%)
SLE,2014-01-01,29.1,Stunting (%)
SLE,2017-01-01,29.3,Stunting (%)
SLE,2019-01-01,29.5,Stunting (%)
SLV,1988-01-01,36.7,Stunting (%)
SLV,1993-01-01,31.6,Stunting (%)
SLV,1998-01-01,32.3,Stunting (%)
SLV,2003-01-01,24.6,Stunting (%)
SLV,2008-01-01,20.8,Stunting (%)
SLV,2014-01-01,13.6,Stunting (%)
SOM,1999-01-01,29.2,Stunting (%)
SOM,2006-01-01,42.0,Stunting (%)
SOM,2009-01-01,25.3,Stunting (%)
SRB,2005-01-01,8.1,Stunting (%)
SRB,2010-01-01,6.6,Stunting (%)
SRB,2014-01-01,6.0,Stunting (%)
SRB,2019-01-01,5.4,Stunting (%)
SSD,2006-01-01,36.2,Stunting (%)
SSD,2010-01-01,31.3,Stunting (%)
STP,1986-01-01,32.0,Stunting (%)
STP,2014-01-01,17.2,Stunting (%)
STP,2019-01-01,11.7,Stunting (%)
SUR,2000-01-01,14.1,Stunting (%)
SUR,2006-01-01,10.6,Stunting (%)
SUR,2010-01-01,8.8,Stunting (%)
SUR,2018-01-01,8.3,Stunting (%)
SWZ,2000-01-01,36.5,Stunting (%)
SWZ,2006-01-01,29.2,Stunting (%)
SWZ,2008-01-01,40.4,Stunting (%)
SWZ,2010-01-01,30.9,Stunting (%)
SWZ,2014-01-01,25.5,Stunting (%)
SYC,1988-01-01,7.7,Stunting (%)
SYC,2012-01-01,7.9,Stunting (%)
SYR,1993-01-01,32.8,Stunting (%)
SYR,1995-01-01,26.5,Stunting (%)
SYR,2000-01-01,24.3,Stunting (%)
SYR,2001-01-01,31.7,Stunting (%)
SYR,2006-01-01,28.7,Stunting (%)
SYR,2010-01-01,27.9,Stunting (%)
TCD,1997-01-01,44.5,Stunting (%)
TCD,2000-01-01,38.9,Stunting (%)
TCD,2004-01-01,44.4,Stunting (%)
TCD,2010-01-01,38.7,Stunting (%)
TCD,2015-01-01,39.8,Stunting (%)
TCD,2017-01-01,32.1,Stunting (%)
TCD,2018-01-01,31.9,Stunting (%)
TCD,2019-01-01,37.8,Stunting (%)
TGO,1988-01-01,40.7,Stunting (%)
TGO,1996-01-01,40.2,Stunting (%)
TGO,1998-01-01,33.2,Stunting (%)
TGO,2006-01-01,29.9,Stunting (%)
TGO,2008-01-01,26.9,Stunting (%)
TGO,2009-01-01,27.0,Stunting (%)
TGO,2010-01-01,27.0,Stunting (%)
TGO,2012-01-01,26.2,Stunting (%)
TGO,2014-01-01,27.6,Stunting (%)
TGO,2017-01-01,23.8,Stunting (%)
THA,1987-01-01,24.6,Stunting (%)
THA,1993-01-01,21.1,Stunting (%)
THA,1995-01-01,18.1,Stunting (%)
THA,2006-01-01,15.7,Stunting (%)
THA,2012-01-01,16.4,Stunting (%)
THA,2016-01-01,10.5,Stunting (%)
THA,2019-01-01,13.4,Stunting (%)
TJK,1999-01-01,41.5,Stunting (%)
TJK,2000-01-01,42.1,Stunting (%)
TJK,2001-01-01,43.2,Stunting (%)
TJK,2002-01-01,37.1,Stunting (%)
TJK,2003-01-01,42.4,Stunting (%)
TJK,2005-01-01,33.1,Stunting (%)
TJK,2007-01-01,39.3,Stunting (%)
TJK,2009-01-01,28.8,Stunting (%)
TJK,2012-01-01,26.9,Stunting (%)
TJK,2016-01-01,19.6,Stunting (%)
TJK,2017-01-01,17.5,Stunting (%)
TKM,2000-01-01,28.1,Stunting (%)
TKM,2006-01-01,18.9,Stunting (%)
TKM,2015-01-01,11.5,Stunting (%)
TKM,2019-01-01,7.2,Stunting (%)
TLS,2002-01-01,55.7,Stunting (%)
TLS,2003-01-01,54.8,Stunting (%)
TLS,2007-01-01,57.2,Stunting (%)
TLS,2009-01-01,57.5,Stunting (%)
TLS,2013-01-01,51.7,Stunting (%)
TON,1986-01-01,2.2,Stunting (%)
TON,2012-01-01,8.1,Stunting (%)
TON,2019-01-01,2.2,Stunting (%)
TTO,1987-01-01,6.3,Stunting (%)
TTO,2000-01-01,5.3,Stunting (%)
TTO,2011-01-01,9.2,Stunting (%)
TUN,1988-01-01,18.5,Stunting (%)
TUN,1997-01-01,11.9,Stunting (%)
TUN,2000-01-01,16.8,Stunting (%)
TUN,2006-01-01,9.0,Stunting (%)
TUN,2012-01-01,10.1,Stunting (%)
TUN,2018-01-01,8.4,Stunting (%)
TUR,1993-01-01,23.6,Stunting (%)
TUR,1998-01-01,18.8,Stunting (%)
TUR,2004-01-01,15.2,Stunting (%)
TUR,2008-01-01,12.5,Stunting (%)
TUR,2013-01-01,10.0,Stunting (%)
TUR,2018-01-01,6.0,Stunting (%)
TUV,2007-01-01,10.0,Stunting (%)
TZA,1991-01-01,49.9,Stunting (%)
TZA,1996-01-01,49.6,Stunting (%)
TZA,1999-01-01,48.3,Stunting (%)
TZA,2004-01-01,44.4,Stunting (%)
TZA,2009-01-01,43.2,Stunting (%)
TZA,2010-01-01,42.1,Stunting (%)
TZA,2011-01-01,35.0,Stunting (%)
TZA,2013-01-01,37.4,Stunting (%)
TZA,2014-01-01,34.7,Stunting (%)
TZA,2015-01-01,34.5,Stunting (%)
TZA,2018-01-01,31.8,Stunting (%)
UGA,1988-01-01,47.7,Stunting (%)
UGA,1995-01-01,45.7,Stunting (%)
UGA,2000-01-01,44.9,Stunting (%)
UGA,2006-01-01,38.4,Stunting (%)
UGA,2009-01-01,38.2,Stunting (%)
UGA,2011-01-01,33.5,Stunting (%)
UGA,2012-01-01,33.7,Stunting (%)
UGA,2014-01-01,34.0,Stunting (%)
UGA,2016-01-01,28.9,Stunting (%)
UKR,2000-01-01,22.9,Stunting (%)
URY,1987-01-01,21.0,Stunting (%)
URY,1999-01-01,12.8,Stunting (%)
URY,2002-01-01,14.7,Stunting (%)
URY,2003-01-01,15.8,Stunting (%)
URY,2004-01-01,13.9,Stunting (%)
URY,2007-01-01,10.8,Stunting (%)
URY,2011-01-01,10.7,Stunting (%)
URY,2013-01-01,5.0,Stunting (%)
URY,2016-01-01,10.8,Stunting (%)
URY,2018-01-01,6.9,Stunting (%)
USA,1991-01-01,3.1,Stunting (%)
USA,2000-01-01,3.2,Stunting (%)
USA,2002-01-01,3.1,Stunting (%)
USA,2004-01-01,2.9,Stunting (%)
USA,2006-01-01,3.1,Stunting (%)
USA,2008-01-01,2.3,Stunting (%)
USA,2010-01-01,2.8,Stunting (%)
USA,2012-01-01,2.2,Stunting (%)
USA,2014-01-01,2.4,Stunting (%)
USA,2016-01-01,3.5,Stunting (%)
USA,2018-01-01,3.4,Stunting (%)
UZB,1996-01-01,39.5,Stunting (%)
UZB,2002-01-01,24.9,Stunting (%)
UZB,2006-01-01,19.6,Stunting (%)
UZB,2017-01-01,10.8,Stunting (%)
VEN,1995-01-01,18.9,Stunting (%)
VEN,1996-01-01,19.3,Stunting (%)
VEN,1997-01-01,19.9,Stunting (%)
VEN,1998-01-01,19.2,Stunting (%)
VEN,1999-01-01,18.3,Stunting (%)
VEN,2000-01-01,17.4,Stunting (%)
VEN,2001-01-01,17.3,Stunting (%)
VEN,2002-01-01,17.6,Stunting (%)
VEN,2003-01-01,17.7,Stunting (%)
VEN,2004-01-01,17.1,Stunting (%)
VEN,2005-01-01,16.2,Stunting (%)
VEN,2006-01-01,16.2,Stunting (%)
VEN,2007-01-01,15.6,Stunting (%)
VEN,2008-01-01,14.6,Stunting (%)
VEN,2009-01-01,13.4,Stunting (%)
VNM,2003-01-01,35.4,Stunting (%)
VNM,2004-01-01,33.7,Stunting (%)
VNM,2005-01-01,33.2,Stunting (%)
VNM,2006-01-01,31.8,Stunting (%)
VNM,2007-01-01,32.2,Stunting (%)
VNM,2008-01-01,30.5,Stunting (%)
VNM,2009-01-01,29.3,Stunting (%)
VNM,2010-01-01,22.7,Stunting (%)
VNM,2011-01-01,27.5,Stunting (%)
VNM,2012-01-01,26.7,Stunting (%)
VNM,2013-01-01,25.9,Stunting (%)
VNM,2014-01-01,24.9,Stunting (%)
VNM,2015-01-01,24.6,Stunting (%)
VNM,2016-01-01,24.3,Stunting (%)
VNM,2017-01-01,23.8,Stunting (%)
VUT,1996-01-01,25.7,Stunting (%)
VUT,2008-01-01,25.7,Stunting (%)
VUT,2013-01-01,28.9,Stunting (%)
WSM,1999-01-01,6.4,Stunting (%)
WSM,2014-01-01,4.9,Stunting (%)
WSM,2019-01-01,7.3,Stunting (%)
YEM,1991-01-01,50.4,Stunting (%)
YEM,1996-01-01,50.4,Stunting (%)
YEM,1997-01-01,55.2,Stunting (%)
YEM,2003-01-01,57.3,Stunting (%)
YEM,2005-01-01,57.0,Stunting (%)
YEM,2011-01-01,46.6,Stunting (%)
YEM,2013-01-01,46.4,Stunting (%)
ZAF,1994-01-01,28.7,Stunting (%)
ZAF,1999-01-01,30.1,Stunting (%)
ZAF,2008-01-01,24.9,Stunting (%)
ZAF,2015-01-01,21.4,Stunting (%)
ZAF,2016-01-01,27.4,Stunting (%)
ZAF,2017-01-01,21.4,Stunting (%)
ZMB,1992-01-01,46.3,Stunting (%)
ZMB,1995-01-01,58.1,Stunting (%)
ZMB,1996-01-01,48.6,Stunting (%)
ZMB,1999-01-01,59.2,Stunting (%)
ZMB,2002-01-01,52.5,Stunting (%)
ZMB,2007-01-01,45.8,Stunting (%)
ZMB,2013-01-01,40.0,Stunting (%)
ZMB,2018-01-01,34.6,Stunting (%)
ZWE,1988-01-01,31.0,Stunting (%)
ZWE,1994-01-01,28.5,Stunting (%)
ZWE,1999-01-01,33.8,Stunting (%)
ZWE,2005-01-01,35.3,Stunting (%)
ZWE,2009-01-01,35.1,Stunting (%)
ZWE,2010-01-01,32.2,Stunting (%)
ZWE,2014-01-01,27.6,Stunting (%)
ZWE,2015-01-01,27.1,Stunting (%)
ZWE,2019-01-01,23.5,Stunting (%)
